Long,Lat
106.73448819804966,-6.1699085021466535
106.901870683001,-6.177267954267546
106.62265633018266,-6.127493136856463
106.9174383714649,-6.36369184656044
106.81642592890748,-6.004937752583723
106.87957408519337,-6.3205672324220625
106.76674505934922,-6.236242810130104
106.79138431220161,-6.230441723357507
106.69767131515435,-6.298984482507374
106.90708234465006,-6.00362558565931
106.8591021350913,-6.123679073996877
106.64827722110346,-6.069426767384211
106.86552993161747,-6.104803331421802
106.78918048483463,-6.202603052895924
106.63705849493867,-6.0911207485635295
106.66900564249944,-6.023465496584903
106.87836229720514,-6.218966414579317
107.01637937625293,-6.14529663321685
106.76605457150661,-6.235586730582114
106.75101283016323,-6.1342326707552335
107.00882720670016,-6.189067592801893
106.91128973039234,-6.122933600981556
106.88452461205958,-6.083705316536796
106.81650056839152,-6.214008110899676
106.76860895567546,-6.1018477609302675
106.91761158215945,-6.238620012144171
106.6776446504544,-6.13312590463643
106.72058431748927,-6.133019733969524
106.93143178131287,-6.294394059993184
106.62871327660447,-6.335337100626681
106.92185596993232,-6.139744454158374
106.71362063682342,-6.153539734926168
106.75504924064907,-6.080999389749597
106.91035834370028,-6.346332695108608
106.9546359674524,-6.3659955551708745
106.77459064637009,-6.070995350521892
106.93033044569279,-6.118222635390481
106.93915812527226,-6.3089760767172525
106.79153251859519,-6.377879492656478
106.87656024919698,-6.1012706151602485
106.85981921618134,-6.163240850207233
106.97213461528578,-6.024392340375609
106.79799758787628,-6.233788562771846
106.98294622050472,-6.349703149308297
107.00304200871014,-6.334183029393302
106.80020101057505,-6.103602097156038
106.98955225838775,-6.318589357086184
106.64901415682802,-6.157687317044616
106.7788705733522,-6.209340452676623
106.86248779860662,-6.012016191030972
106.63317520157388,-6.112904642524201
106.70098867595044,-6.15024038643103
106.73395495556002,-6.149977794041618
106.69262167826066,-6.004361333701171
106.72968279693404,-6.19218397314914
106.72060326221428,-6.112030019629767
106.67783844759232,-6.395251122842642
106.83718346224917,-6.225569625282066
