Long,Lat
106.84509516209395,-6.200839010274392
106.83919405514517,-6.1631520354470055
106.94015653829159,-6.387831908333833
106.97935618125081,-6.33359999139239
106.90257638869205,-6.280905416971603
106.66394176971679,-6.3334402535438805
106.93012330041951,-6.30651169079858
106.69332733112002,-6.273693304472072
106.70465276166314,-6.179093384150629
106.97190006964973,-6.308908455890182
106.9044583104155,-6.272486475080411
106.6344903515941,-6.047916089329274
106.84973772099235,-6.0231940883408335
106.76111126333429,-6.341233384743167
106.6924277332328,-6.290833529996419
106.87789698925779,-6.138534110130028
106.74417039316205,-6.013260837501709
106.73579211505037,-6.03033777980996
106.62638777962293,-6.3298519151220525
106.93005777838835,-6.181506619114092
106.71735706672978,-6.338848972997374
106.75835198642356,-6.256556618485024
106.64139000043751,-6.317050704392833
106.72543112012927,-6.362528587091602
106.76585119838096,-6.148332052969675
106.88071969693289,-6.190822035428379
107.01164248438828,-6.183092017403275
106.7980595725723,-6.1517046840154785
106.95782024739549,-6.237819288028666
106.6813875872665,-6.015354583882965
106.87293555441461,-6.0558553754790685
106.84965298888437,-6.294294514182959
106.73149990693885,-6.133337838729871
106.62312788035193,-6.397469074803701
106.66618351033351,-6.050238517936432
106.81853985913472,-6.312870753615138
106.97684225235007,-6.085597553889733
106.96748614772444,-6.027347615707088
106.98215692374006,-6.28743643994958
106.80877711487715,-6.189913291380924
106.83366872065496,-6.054875631271642
106.83321423907479,-6.07393742659169
106.75316695940913,-6.057429813857047
106.76374821578779,-6.119184768956567
106.82015386760065,-6.058697329517974
106.83382608607977,-6.067911921487493
106.84226134702236,-6.0287745313251
106.87841564107843,-6.216394712524556
106.97374582032597,-6.399666879864364
107.00456218639926,-6.239642519400795
106.6535481988048,-6.176664082380811
106.75061272053202,-6.125138409005007
106.83070181067575,-6.007606733551043
106.87041069201732,-6.270611993957319
106.69632279260337,-6.060493324989825
106.8871596513301,-6.172644499969273
106.78205879000402,-6.074336669540591
106.77993152616716,-6.2602668791403175
106.65916870060458,-6.336699775051865
106.95239060418373,-6.372044795619315
106.99786690417686,-6.069029389811031
106.73223464759573,-6.089332133658968
106.84304162885496,-6.398072079833937
106.75221537405793,-6.207483858520391
106.828507468424,-6.318279083722449
106.61916976943974,-6.033468738489276
106.82754347134177,-6.29048859085736
106.76975606490267,-6.262747969035433
106.81980479419593,-6.153308149934577
106.8556374814106,-6.368933037091004
106.92796122947036,-6.101305550533747
106.86471729895801,-6.15864659041852
106.96928212254936,-6.339596957186581
106.62453971365578,-6.323781887209942
106.77467208240583,-6.146899690783387
106.96914564139976,-6.304941064392823
106.87203147722953,-6.307244418527472
106.74373397686095,-6.005734852493448
106.77175554938349,-6.348774435810676
106.62733851380602,-6.343206693793688
106.8332947963639,-6.322734188426194
106.61867588450535,-6.363690093522196
106.83979076501855,-6.284184339548357
106.72018935161454,-6.017439169762494
106.62241828837917,-6.0825167733618395
106.99918647765858,-6.254252440281929
106.98788319048322,-6.207101233990765
106.85245667832595,-6.35665893839116
106.8109456183386,-6.030171266472925
106.78160457838456,-6.2995936858596675
106.97268829727719,-6.235746925947132
106.77127778686469,-6.311418718402222
106.69057277930791,-6.358796507208675
106.72000121811323,-6.391446974619683
106.64493602725851,-6.355649260072056
106.79942175827377,-6.1866664884335805
106.7260511441213,-6.347203156878239
106.92362606885789,-6.088131320349414
106.72005945447803,-6.116438033239162
106.90151209161075,-6.28713287598727
106.82676198589624,-6.211095394569779
106.9769103675544,-6.231117778082895
106.79849500974483,-6.0315723296122
106.63488993453426,-6.253289712168822
106.83265210075432,-6.278427782867985
106.78169963733279,-6.140409141699205
106.93569725440548,-6.181750357605474
106.79624746984001,-6.1696811627525
106.83357832499871,-6.100983703439344
106.679461357162,-6.097117288767062
106.6254188631228,-6.041761875538453
106.6356315774171,-6.374093577911614
106.62324708303113,-6.039167608804608
106.92168914103489,-6.179582164099916
106.72458870870491,-6.147450462366682
106.96272366826648,-6.237196203750035
107.0115316631117,-6.259227165066008
106.80035178602837,-6.2483439315661
106.64928622945588,-6.32115118361117
106.63362408312338,-6.305202376807866
106.65417681760476,-6.169375807466853
106.90068417350167,-6.017161142438997
106.87178524484582,-6.382591208945009
106.80258365310522,-6.089241861683096
106.83372048762273,-6.118600480301644
106.93320376599243,-6.246258917762942
106.82574359570025,-6.045397999423475
106.87155388349713,-6.005951891024102
106.96236716766829,-6.169498370855095
106.83963158693159,-6.1716790177732195
106.73414641778234,-6.180231580092489
106.64046740797386,-6.045681415468704
106.70766618277727,-6.240975921849322
106.97301665124355,-6.152525184305593
106.679545600412,-6.148247799340379
106.70744217576018,-6.380579159405607
106.75108684302771,-6.109504780027809
106.7689695013878,-6.208956511464332
106.61946272298196,-6.280004923654681
106.6966159431163,-6.0435013965486695
106.66222673613875,-6.173917777474975
106.6566950321634,-6.0015871604897075
106.96354716550516,-6.058102670142884
106.83931834763943,-6.187518316972691
106.96524283628315,-6.181674797920657
106.68574968636877,-6.229856270163796
106.73322146238849,-6.0339424587460435
106.75650660950896,-6.250824895161211
106.81344230377009,-6.2403487490952765
106.9001819984364,-6.107098748630317
106.94766387484232,-6.158292800474325
106.95758871054414,-6.346376996510315
106.70513773850132,-6.310757681367415
106.64546510683476,-6.145294215646551
106.73295221180658,-6.238189246545957
106.77279349429618,-6.15984020335825
106.86046229282996,-6.379603007976386
106.66257768173048,-6.277346634359388
106.77306234687222,-6.2522260304922215
106.68704387843727,-6.337323715937665
106.86120990665984,-6.128688031840197
106.71445496572464,-6.370407946635092
106.73984035828288,-6.1266802183443945
106.91690349272804,-6.154963322426481
106.6741828771446,-6.289979032115073
106.92118177026111,-6.134086971991714
106.9468332766019,-6.157570220430648
106.700406201837,-6.318289805409352
106.84443798808799,-6.207714903136767
106.87960318441067,-6.041967905872934
106.92510261593374,-6.2148497339936455
106.7007260152181,-6.048790874072695
106.96528742738161,-6.352063876622298
106.8702954175791,-6.099916248181543
106.68564632725484,-6.127036659380646
106.74423467706727,-6.008109315840812
106.70385047891041,-6.242747346789933
106.67123533394575,-6.153620523277742
106.73643012183965,-6.222964916879905
106.85509643334342,-6.037051234822717
106.91430861721926,-6.099203714349892
106.98179722627131,-6.109728850001724
106.8900815330366,-6.119669105422941
106.72368351188398,-6.2998922565445685
106.79365019144282,-6.235170700992816
106.70794421842434,-6.1072006412532005
106.98429559822802,-6.03926977131764
106.75863451682136,-6.232338367239164
106.92448522119122,-6.389320449427153
