Long,Lat
106.72828076037993,-6.117939700524982
107.00118149062318,-6.088856894846101
106.93416306994244,-6.211618263233246
106.89496461542572,-6.108910557320256
106.67553784476151,-6.115534786616411
106.95237075380194,-6.123590460174591
106.81575950498731,-6.240676748464574
106.76716758625071,-6.023390576441578
106.77298996755752,-6.050952472547969
106.73112917091652,-6.097839177110472
106.91012048253164,-6.288866753123611
106.76063857021214,-6.14722457151672
106.78681724484701,-6.026875671990947
106.86919016015136,-6.33767083489376
107.01138617899873,-6.334678821244316
106.67244039112464,-6.026752338774167
106.72161051942976,-6.202586342489034
106.8781429447241,-6.358784834282496
106.8735856153678,-6.157754236566153
106.86474456194344,-6.086112144583129
106.87212042493508,-6.169729033753426
106.62550772489611,-6.140129623341147
106.80578513422772,-6.340803676275428
107.0029504627779,-6.335537754522253
106.94118455367705,-6.303965904732736
106.8306819713842,-6.367161362837326
106.84093091643882,-6.329048478624
106.76470501735257,-6.3985529204759946
106.71341285173739,-6.33911418451138
106.91344200021581,-6.300629741152284
106.73218501678889,-6.196740346388016
106.90715015625925,-6.081306528953896
106.80645990933131,-6.348934105255352
106.88316917689335,-6.352307041332405
106.729289251533,-6.311937411816434
106.9214532273812,-6.115156293835007
106.9864521680048,-6.055257807600356
106.80278474341196,-6.124398482205806
106.72551388548355,-6.198521315677156
106.79638689355001,-6.057905145761121
106.96617214883354,-6.06704182099936
106.6785719988948,-6.052994032286757
106.86159930878965,-6.058152001687637
106.93797430325093,-6.206629900563243
106.83006688497127,-6.007536615133181
106.6685784527013,-6.296859060850188
106.79566875898458,-6.102226181986894
106.9410792525094,-6.203870782791347
106.74502315924818,-6.263692436079626
106.96728296558831,-6.210996548700661
106.78823488203821,-6.383642697974527
106.63153350819685,-6.2885298959418146
106.67468169041784,-6.353892054336531
106.88373473547884,-6.0012897566906975
106.83782661663129,-6.047450614345899
106.90087248036689,-6.141834255692132
106.95484443930299,-6.324991943614003
106.77273299402256,-6.285053845379902
106.88256063272594,-6.24296320819237
106.93084466418485,-6.392468385354753
106.7707860436702,-6.019418832992243
106.62599240161634,-6.1806010640194025
106.97349807618977,-6.154552747583852
106.95279245252942,-6.349347124439968
106.94059888210042,-6.197861370042758
106.82170775470597,-6.208002966035401
106.88653964754788,-6.024673895321712
106.81748459201445,-6.368383207540103
106.80477160071665,-6.394409488844687
106.82384055097197,-6.1250371091928475
106.7891342932961,-6.356265364173097
106.91888991348183,-6.322915311745413
106.93984159463594,-6.350523974200206
106.90170638424287,-6.222165941280075
106.8103186610414,-6.058459813286781
106.67486136138112,-6.134159312333342
106.97595754381584,-6.0474818618443456
107.0132840531922,-6.239831775459482
106.69500715039058,-6.339197424578398
106.75120406497574,-6.364146957641158
106.9126456694083,-6.1864020362064185
106.95339915226663,-6.353880527521001
106.78751877856111,-6.394810881363265
106.69502492246072,-6.161842750027388
107.00762914350351,-6.347559757850244
106.67866178524207,-6.233702642136022
106.73577447540252,-6.18402312258749
106.83252946253074,-6.168611360916557
106.65227504986561,-6.31186962119502
106.96015331372749,-6.1817433476252495
106.82082899098596,-6.0161928849400095
107.00765969251597,-6.389752810713007
106.66935724256417,-6.107287626860728
106.71246632594877,-6.010786417008646
106.8521553106041,-6.38737749654806
106.90316472987845,-6.115665799956394
107.01661512675076,-6.069251876315375
106.76746276564293,-6.3501769562576245
106.92085653794095,-6.264076709424149
106.84940438763266,-6.35573916323152
106.7703164211906,-6.008137130322684
106.89162855271117,-6.221290658075351
106.87138039627764,-6.326718431798387
107.00492849505979,-6.249337356396363
107.00647232331866,-6.121879159284367
106.67868230184872,-6.379731812060211
106.86702710008544,-6.392865882368866
106.8861042629147,-6.034585911529688
106.6515834221042,-6.144784764897184
106.85108972195215,-6.08714026450598
106.94860540784858,-6.175789485371738
107.01278096045857,-6.08503100112882
106.77510063358848,-6.141654992585881
106.81445448012155,-6.300459889035329
106.82940864183252,-6.132283604167365
106.96114779112122,-6.3282382200577985
106.77321621419055,-6.231868180229982
106.75158231438267,-6.3272003175633404
106.99436886031022,-6.312351279627329
107.00746973791787,-6.2378790204787835
106.63988277701687,-6.203254731606704
106.8088786997192,-6.0352008731666436
106.63527242521349,-6.2822617920632355
106.72810386800921,-6.043107408901955
106.94104407097934,-6.271692360912397
106.63845973714706,-6.233293735496728
106.72864526850714,-6.085834710230122
106.90952362134779,-6.1244862541223615
106.85649814854425,-6.372286294467971
106.84882302393942,-6.367554589573118
106.9967099728295,-6.0262376424164845
107.0045762331574,-6.290465840059774
106.9616791730906,-6.256105189413724
107.0032362261276,-6.390787517780863
106.69629763803792,-6.091517731767499
106.63266899273408,-6.0055001532945536
106.99239399008559,-6.37437220929422
106.90316675078348,-6.391216581220265
106.9982123896473,-6.131780678160331
106.80424934312424,-6.216525770316871
106.85556677167065,-6.208591535010264
106.98700354490313,-6.077145805158904
106.98190436429752,-6.023546795322817
106.85720359733972,-6.167087659742602
106.6210235889794,-6.172844046701544
106.66387695585576,-6.034774413097749
106.68569939822572,-6.283960232196073
106.78058380063224,-6.1495018564211845
106.82248564808289,-6.074431777694614
106.98365824322667,-6.1834370283390605
106.95827138516076,-6.146100716227366
106.71970046389104,-6.059252071873757
107.01298652313915,-6.293441868763309
106.68941212512843,-6.384082355224624
106.76762061093243,-6.004636569907313
106.98859079200724,-6.066811964843547
106.90932888042066,-6.176294438374856
106.71775847246158,-6.246924371729679
106.98923260543197,-6.399366668550276
106.84430470813903,-6.177914898090408
106.75148902675556,-6.190568585930945
106.64332691208779,-6.037950182609899
106.64682421334872,-6.031155463456445
