Long,Lat
106.7191649095763,-6.39388747634916
106.71413616704899,-6.142275883896085
106.96575273013772,-6.381571630391334
106.7714435304585,-6.23359981337542
106.63461350980207,-6.091766917167874
106.76684152190114,-6.262614547136261
106.67349156226764,-6.129578088692663
106.70679050302026,-6.224677396573991
106.68501947513806,-6.12447401805579
107.00738227781261,-6.274645807549672
106.70284031196893,-6.267198950268581
106.95146724428155,-6.075448612978448
106.94918767168078,-6.2740880515076105
106.83629149168237,-6.05383737581287
106.86487738373592,-6.260886481325414
106.81585300992019,-6.080517070763044
106.75726854316075,-6.371623251640331
106.68888879375253,-6.117067688662046
106.87685814050855,-6.210242839466728
107.0136444878056,-6.162685986763455
106.88329207282705,-6.152538157262445
106.72282758076886,-6.374036840075016
106.64075526661277,-6.084646062823051
106.73593638241253,-6.3002196095262315
106.72478388986733,-6.310795499777202
106.9688967801908,-6.1833436861792395
106.71560444884149,-6.3639232086646444
106.89090177339047,-6.379568676218663
106.87392935765759,-6.016662616119767
106.70732340762581,-6.181717567779538
106.67417987248054,-6.043754774870999
106.85196429581663,-6.1181673935988306
106.83100162840256,-6.169576923192283
106.99864540532546,-6.180598932543117
106.63103689559031,-6.075866893709046
106.81020769084749,-6.107615344185399
106.75872292037576,-6.357876757578725
106.80912992841046,-6.038462451991994
107.0005491200013,-6.1245341462474325
106.63140905628626,-6.331328040971474
106.73999266710155,-6.343955402262663
106.8427538442326,-6.316973416024139
106.98218303148079,-6.124678225802022
106.61680437646697,-6.266743257750501
106.85187993945351,-6.177425311889294
106.73809355449657,-6.110739403620514
106.85010147054024,-6.104355142172364
106.92821406200349,-6.21852435549961
106.70916362465256,-6.008298813793583
106.82987388929516,-6.071582644285261
106.65354245582475,-6.2940061647371595
106.88590835951636,-6.105636843283423
106.9018121416605,-6.258776490387789
106.76146534414687,-6.057331606684795
106.792409861331,-6.101662716736174
106.7011856548599,-6.186907475774306
106.90710278688026,-6.360649689759501
106.82539215991189,-6.157284988515071
106.7935114946334,-6.116578688479746
106.76342803602,-6.232898602586218
106.82909410521437,-6.005503011677637
106.71185960358572,-6.107369965451514
106.84976490402228,-6.3784507782874345
106.72578678994395,-6.266597547581324
106.62976478181926,-6.310140449797966
106.71625787375994,-6.315775528787299
107.00957262378401,-6.119406658424866
106.84286567325334,-6.144300298728065
106.72305015625166,-6.305450559586393
106.69302761064672,-6.297198106635613
106.71917164641394,-6.062149989261437
106.96471653339235,-6.334133559431313
106.9045089408585,-6.006654329655586
106.70619843580045,-6.398029218350836
106.8441807527955,-6.085547660223036
106.9246441549489,-6.018670429670788
106.88448865653622,-6.37381085114182
106.96378818908107,-6.190392709657269
106.77061092477057,-6.1623873154959
106.94694054457212,-6.103459326791066
106.86557595263376,-6.323084918422976
106.9725610146857,-6.2223492201814885
107.00144358133988,-6.190049022900228
106.90300938608725,-6.333186273571125
106.8496965503658,-6.394277692701384
106.79688026730727,-6.347054571171423
106.66114142166312,-6.269349363968529
106.80934400157089,-6.373831216702387
106.62662017064163,-6.140368344333243
106.72089277023142,-6.009412602318537
106.79346395601382,-6.02546471459181
106.92728864782654,-6.217229895963991
106.84971735480629,-6.061933395746314
106.85353910957787,-6.238339095053944
106.8806158057524,-6.312712038319257
106.6339341795628,-6.335307659268618
106.89330048945868,-6.242394268396374
106.91192394950032,-6.330523720568967
106.62115000653158,-6.174549410373942
106.94458939753517,-6.184458916306171
106.89860458771422,-6.261668769330306
107.01500238761966,-6.294737353217692
106.88283331566161,-6.267273252873134
106.90302419591556,-6.027675395154188
106.90162403539583,-6.1911642357437975
106.78224368118724,-6.129110783907191
106.96014366218637,-6.080566842348073
106.82204968487952,-6.049409114737326
106.92421817459363,-6.396956834808239
106.66414491942086,-6.190344148967647
106.87022983602117,-6.27362116284816
106.70927576928442,-6.174890092947216
107.01405563712143,-6.203188483434423
106.92134218568073,-6.0948008468024275
106.65269271064345,-6.1699334947744955
106.88077588232137,-6.066329856770402
106.74260293976116,-6.333710876970127
106.902110551085,-6.1230979744432625
106.72081766621993,-6.243587113823348
106.95391162925047,-6.292561774249954
106.94117295583732,-6.072825855184028
106.85129935172655,-6.313626450869754
106.96101030713115,-6.026168439145602
106.83226380747101,-6.390458626764504
106.74113314129167,-6.097186924658447
